ObjectId,Last_Check,Current_Particulate_Matter_2_5_,PM_2_5_10_Minute_Avg_,PM_2_5_30_Minute_Avg_,PM_2_5_1_Hour_Avg_,PM_2_5_6_Hour_Avg_,PM_2_5_24_Hour_Avg_,PM_2_5_One_Week_Avg_,Temp__F_,Humidity____,Pressure__mbar_,Site_Label,Inside_Outside,Latitude,Longitude,Uptime__Seconds_
4917,2019/02/07 16:04:28+00,17.38,16.75,18.81,20.35,22.24,19.66,14.36,77,56,1005.54,Chapel Hill Public Library,outside,35.932522,-79.035728,1800
4918,2019/02/07 17:04:20+00,18.65,17.58,17.81,18.84,21.67,19.59,14.37,80,51,1004.95,Chapel Hill Public Library,outside,35.932522,-79.035728,5410
4919,2019/02/07 18:00:30+00,18.77,17.94,18.01,18.47,21.29,19.55,14.39,83,47,1004.24,Chapel Hill Public Library,outside,35.932522,-79.035728,8780
4920,2019/02/07 19:00:57+00,15.61,16.62,17.41,18.06,21.12,19.53,14.39,83,45,1003.24,Chapel Hill Public Library,outside,35.932522,-79.035728,1750
4921,2019/02/07 20:04:57+00,12.74,13.79,15.19,16.43,20.52,19.41,14.39,84,43,1003.04,Chapel Hill Public Library,outside,35.932522,-79.035728,5590
4922,2019/02/07 21:04:37+00,11.32,11.48,12.6,14.1,19.55,19.19,14.38,84,43,1003.07,Chapel Hill Public Library,outside,35.932522,-79.035728,9170
4923,2019/02/07 22:05:24+00,10.39,10.84,11.3,12.53,18.67,18.97,14.37,82,47,1003.13,Chapel Hill Public Library,outside,35.932522,-79.035728,1260
4924,2019/02/07 23:03:17+00,13.61,12.83,11.99,12.55,18.34,18.88,14.36,80,49,1003.34,Chapel Hill Public Library,outside,35.932522,-79.035728,4732
4925,2019/02/08 01:05:15+00,13.17,12.65,12.56,12.72,17.9,18.76,14.36,77,53,1003.38,Chapel Hill Public Library,outside,35.932522,-79.035728,3150
4926,2019/02/08 02:01:15+00,12.75,12.72,12.72,12.76,17.38,18.6,14.35,77,53,1003.48,Chapel Hill Public Library,outside,35.932522,-79.035728,6510
4927,2019/02/08 02:53:47+00,16.46,15.57,14.07,13.49,17.19,18.53,14.36,76,55,1003.32,Chapel Hill Public Library,outside,35.932522,-79.035728,1070
4928,2019/02/08 04:05:09+00,19.25,19.35,16.8,15.22,17.31,18.54,14.37,75,53,1003.24,Chapel Hill Public Library,outside,35.932522,-79.035728,1311
4929,2019/02/08 05:01:52+00,20.5,19.76,18.64,17.02,17.5,18.56,14.38,74,54,1003.31,Chapel Hill Public Library,outside,35.932522,-79.035728,750
4930,2019/02/08 06:03:12+00,22,21.32,20.39,18.91,17.85,18.62,14.41,73,54,1003.05,Chapel Hill Public Library,outside,35.932522,-79.035728,4430
4931,2019/02/08 07:04:32+00,30.5,29.32,25.6,22.61,18.66,18.81,14.45,73,55,1002.83,Chapel Hill Public Library,outside,35.932522,-79.035728,8110
4932,2019/02/08 08:04:35+00,31.69,31.53,29.12,25.78,19.56,19.04,14.49,72,55,1002.59,Chapel Hill Public Library,outside,35.932522,-79.035728,430
4933,2019/02/08 09:05:12+00,29.89,30.97,30.59,28.32,20.71,19.35,14.55,71,57,1002.74,Chapel Hill Public Library,outside,35.932522,-79.035728,2430
4934,2019/02/08 10:05:12+00,31,30.55,30.62,29.56,21.88,19.7,14.63,71,57,1003.38,Chapel Hill Public Library,outside,35.932522,-79.035728,6030
4935,2019/02/08 11:03:13+00,30.73,31.34,31.16,30.37,22.74,19.98,14.68,70,58,1003.84,Chapel Hill Public Library,outside,35.932522,-79.035728,510
4936,2019/02/08 12:04:43+00,31.5,31.28,31.26,30.68,23.28,20.16,14.72,71,57,1004.65,Chapel Hill Public Library,outside,35.932522,-79.035728,510
4937,2019/02/08 13:05:17+00,31.31,31.08,31.18,30.78,23.64,20.29,14.75,72,55,1005.18,Chapel Hill Public Library,outside,35.932522,-79.035728,1790
4938,2019/02/08 13:34:47+00,30.98,30.63,30.97,30.72,23.79,20.34,14.76,74,53,1005.59,Chapel Hill Public Library,outside,35.932522,-79.035728,801
4939,2019/02/08 15:04:28+00,23.66,26.9,28.89,29.64,24.15,20.51,14.8,78,46,1005.4,Chapel Hill Public Library,outside,35.932522,-79.035728,1090
4940,2019/02/08 16:05:27+00,9.78,15.96,21.48,24.95,23.66,20.46,14.81,79,39,1005.58,Chapel Hill Public Library,outside,35.932522,-79.035728,4770
4941,2019/02/08 16:47:52+00,8.2,10.39,16.34,21.24,23.03,20.33,14.8,81,37,1005.37,Chapel Hill Public Library,outside,35.932522,-79.035728,190
4942,2019/02/08 18:04:31+00,0.73,1.1,5.69,12.16,20.96,19.86,14.75,76,35,1006.1,Chapel Hill Public Library,outside,35.932522,-79.035728,36
4943,2019/02/08 19:05:05+00,0.24,0.24,1.81,6.63,18.92,19.36,14.7,74,25,1007.16,Chapel Hill Public Library,outside,35.932522,-79.035728,3672
4944,2019/02/08 20:04:47+00,0.02,0.08,0.52,3.29,16.8,18.8,14.64,73,22,1007.8,Chapel Hill Public Library,outside,35.932522,-79.035728,3330
4945,2019/02/08 21:05:17+00,0.69,0.41,0.38,1.98,15.31,18.36,14.59,72,22,1009.02,Chapel Hill Public Library,outside,35.932522,-79.035728,6960
4946,2019/02/08 22:04:11+00,1.02,1.04,0.83,1.45,13.71,17.86,14.53,67,22,1010.24,Chapel Hill Public Library,outside,35.932522,-79.035728,750
4947,2019/02/08 23:04:54+00,1.45,1.31,1.17,1.36,12.37,17.39,14.48,63,20,1011.1,Chapel Hill Public Library,outside,35.932522,-79.035728,2190
4948,2019/02/09 00:05:10+00,1.77,1.58,1.38,1.42,11.67,17.13,14.45,61,21,1012.6,Chapel Hill Public Library,outside,35.932522,-79.035728,1521
4949,2019/02/09 01:05:15+00,1.73,1.85,1.69,1.59,10.94,16.84,14.41,60,23,1013.89,Chapel Hill Public Library,outside,35.932522,-79.035728,2430
4950,2019/02/09 02:05:00+00,1.11,1.58,1.66,1.63,10.03,16.45,14.37,56,23,1014.97,Chapel Hill Public Library,outside,35.932522,-79.035728,6030
4951,2019/02/09 03:05:00+00,1.42,1.33,1.44,1.51,9.23,16.09,14.32,55,22,1015.82,Chapel Hill Public Library,outside,35.932522,-79.035728,9630
4952,2019/02/09 04:05:00+00,1.2,1.05,1.18,1.31,8.3,15.64,14.26,53,21,1016.59,Chapel Hill Public Library,outside,35.932522,-79.035728,13230
4953,2019/02/09 05:05:01+00,1.33,1.15,1.11,1.18,7.45,15.19,14.21,54,22,1016.91,Chapel Hill Public Library,outside,35.932522,-79.035728,16830
4954,2019/02/09 06:05:00+00,1.55,1.41,1.29,1.25,6.81,14.82,14.16,53,22,1017.78,Chapel Hill Public Library,outside,35.932522,-79.035728,20430
4955,2019/02/09 07:05:00+00,2.09,2.13,1.84,1.61,6.29,14.46,14.11,51,24,1018.81,Chapel Hill Public Library,outside,35.932522,-79.035728,24030
4956,2019/02/09 08:04:32+00,2.91,2.53,2.27,1.98,5.93,14.17,14.07,50,24,1019.6,Chapel Hill Public Library,outside,35.932522,-79.035728,350
4957,2019/02/09 09:04:30+00,2.24,2.28,2.28,2.12,5.59,13.88,14.02,48,24,1020.72,Chapel Hill Public Library,outside,35.932522,-79.035728,3950
4958,2019/02/09 10:04:23+00,2.3,2.3,2.3,2.2,5.32,13.64,13.99,47,24,1021.57,Chapel Hill Public Library,outside,35.932522,-79.035728,2270
4959,2019/02/09 11:05:06+00,2.71,2.52,2.43,2.33,5.03,13.34,13.94,48,25,1022.04,Chapel Hill Public Library,outside,35.932522,-79.035728,2910
4960,2019/02/09 12:05:09+00,3.98,3.36,3.02,2.75,4.8,13.03,13.9,47,25,1022.88,Chapel Hill Public Library,outside,35.932522,-79.035728,6510
4961,2019/02/09 13:05:01+00,2.71,3.04,3.1,2.95,4.61,12.73,13.85,46,25,1024.5,Chapel Hill Public Library,outside,35.932522,-79.035728,1390
4962,2019/02/09 14:05:01+00,2.53,3.05,2.99,2.94,4.45,12.48,13.81,49,24,1025.28,Chapel Hill Public Library,outside,35.932522,-79.035728,4990
4963,2019/02/09 15:04:17+00,2.98,3.19,3.09,3.02,4.3,12.22,13.77,48,24,1026.05,Chapel Hill Public Library,outside,35.932522,-79.035728,2030
4964,2019/02/09 16:04:29+00,3.09,2.87,2.9,2.93,4.13,11.93,13.72,53,22,1025.89,Chapel Hill Public Library,outside,35.932522,-79.035728,5640
4965,2019/02/09 17:05:16+00,2.63,2.71,2.79,2.85,3.99,11.68,13.67,55,19,1026.31,Chapel Hill Public Library,outside,35.932522,-79.035728,9290
4966,2019/02/09 18:05:12+00,3.09,2.78,2.82,2.85,3.88,11.47,13.64,56,19,1025.02,Chapel Hill Public Library,outside,35.932522,-79.035728,770
4967,2019/02/09 19:04:20+00,2.61,2.73,2.74,2.78,3.76,11.24,13.59,56,18,1024.4,Chapel Hill Public Library,outside,35.932522,-79.035728,1420
4968,2019/02/09 20:05:27+00,2.7,3.08,2.94,2.88,3.69,11.03,13.56,56,19,1024.39,Chapel Hill Public Library,outside,35.932522,-79.035728,5090
4969,2019/02/09 20:59:47+00,3.12,3.15,3.12,3.02,3.64,10.85,13.52,56,20,1024.69,Chapel Hill Public Library,outside,35.932522,-79.035728,1570
4970,2019/02/09 21:11:35+00,2.64,2.97,3.06,3,3.63,10.82,13.52,54,20,1024.36,Chapel Hill Public Library,outside,35.932522,-79.035728,2280
4971,2019/02/09 23:05:27+00,4.74,4.82,3.83,3.44,3.65,10.65,13.48,54,24,1025.23,Chapel Hill Public Library,outside,35.932522,-79.035728,2990
4972,2019/02/10 00:04:59+00,6.8,10.64,9.43,7.25,4.43,10.69,13.48,50,30,1025.54,Chapel Hill Public Library,outside,35.932522,-79.035728,1230
4973,2019/02/10 01:05:17+00,12.26,7.75,8.25,7.34,4.66,10.63,13.46,48,31,1025.66,Chapel Hill Public Library,outside,35.932522,-79.035728,270
4974,2019/02/10 02:03:54+00,27.85,21.6,15.57,12.06,5.84,10.78,13.47,45,35,1026.14,Chapel Hill Public Library,outside,35.932522,-79.035728,3790
4975,2019/02/10 03:05:14+00,12.73,15.51,16.93,15.06,7.23,11.01,13.5,46,35,1026.5,Chapel Hill Public Library,outside,35.932522,-79.035728,7470
4976,2019/02/10 04:05:15+00,15.96,12.1,12.82,13.25,7.75,11.03,13.49,45,36,1026.42,Chapel Hill Public Library,outside,35.932522,-79.035728,11070
4977,2019/02/10 04:50:26+00,11.22,10.78,11.9,12.64,7.88,11.02,13.48,44,36,1026.03,Chapel Hill Public Library,outside,35.932522,-79.035728,1970
4978,2019/02/10 06:02:21+00,9.58,9.8,10.74,11.71,8.02,11,13.47,41,32,1026.33,Chapel Hill Public Library,outside,35.932522,-79.035728,2110
4979,2019/02/10 07:02:56+00,7.31,7.67,8.88,10.19,8.01,10.94,13.46,43,32,1026.08,Chapel Hill Public Library,outside,35.932522,-79.035728,1710
4980,2019/02/10 08:03:38+00,6.61,6.71,7.91,9.35,7.95,10.89,13.45,42,31,1026.52,Chapel Hill Public Library,outside,35.932522,-79.035728,910
4981,2019/02/10 09:04:57+00,6.56,6,6.6,7.87,7.78,10.78,13.42,42,32,1026.38,Chapel Hill Public Library,outside,35.932522,-79.035728,4590
4982,2019/02/10 10:03:16+00,8.87,6.78,6.48,7.16,7.63,10.66,13.4,40,33,1026.55,Chapel Hill Public Library,outside,35.932522,-79.035728,40
4983,2019/02/10 11:02:56+00,8.22,7.42,6.98,7.27,7.62,10.62,13.38,42,34,1026.52,Chapel Hill Public Library,outside,35.932522,-79.035728,1870
4984,2019/02/10 12:04:37+00,7.96,7.88,7.54,7.49,7.64,10.56,13.37,41,35,1026.46,Chapel Hill Public Library,outside,35.932522,-79.035728,5571
4985,2019/02/10 13:05:32+00,8.79,8.36,7.98,7.77,7.68,10.52,13.35,40,34,1026.29,Chapel Hill Public Library,outside,35.932522,-79.035728,1390
4986,2019/02/10 13:57:06+00,7.87,8.64,8.21,7.92,7.71,10.51,13.35,44,31,1026.07,Chapel Hill Public Library,outside,35.932522,-79.035728,830
4987,2019/02/10 15:03:53+00,8.98,9.37,8.92,8.44,7.82,10.49,13.34,45,31,1025.39,Chapel Hill Public Library,outside,35.932522,-79.035728,4830
4988,2019/02/10 16:02:43+00,10.17,9.63,9.17,8.66,7.88,10.48,13.34,48,29,1024.34,Chapel Hill Public Library,outside,35.932522,-79.035728,480
4989,2019/02/10 17:05:19+00,8.94,8.84,8.98,8.68,7.92,10.46,13.33,50,27,1023.56,Chapel Hill Public Library,outside,35.932522,-79.035728,1590
4990,2019/02/10 18:04:21+00,9.64,9.83,9.45,9.06,8.05,10.45,13.32,50,27,1022.13,Chapel Hill Public Library,outside,35.932522,-79.035728,440
4991,2019/02/10 19:05:07+00,9.8,9.53,9.43,9.11,8.09,10.44,13.31,52,25,1021.01,Chapel Hill Public Library,outside,35.932522,-79.035728,990
4992,2019/02/10 19:55:17+00,9.89,9.74,9.65,9.34,8.19,10.43,13.31,52,26,1019.99,Chapel Hill Public Library,outside,35.932522,-79.035728,1450
4993,2019/02/10 21:04:28+00,10.09,10.32,9.93,9.56,8.27,10.43,13.3,54,26,1019.04,Chapel Hill Public Library,outside,35.932522,-79.035728,270
4994,2019/02/10 21:59:16+00,8.91,9.96,10.03,9.78,8.43,10.42,13.29,53,27,1018.08,Chapel Hill Public Library,outside,35.932522,-79.035728,1000
4995,2019/02/10 23:05:26+00,9.17,10.1,10.33,10.15,8.67,10.43,13.28,52,29,1017.17,Chapel Hill Public Library,outside,35.932522,-79.035728,3870
4996,2019/02/11 00:05:26+00,14.04,14.29,11.99,11.12,9.01,10.46,13.27,52,35,1017.47,Chapel Hill Public Library,outside,35.932522,-79.035728,7470
4997,2019/02/11 01:05:26+00,19.07,22.55,18.01,15.11,10.02,10.68,13.29,51,45,1016.72,Chapel Hill Public Library,outside,35.932522,-79.035728,11070
4998,2019/02/11 02:02:57+00,21.98,19.82,19.04,17.21,11.03,10.93,13.32,51,47,1016.16,Chapel Hill Public Library,outside,35.932522,-79.035728,190
4999,2019/02/11 03:04:17+00,13.07,15.8,18.37,18.12,12.03,11.2,13.35,49,44,1016.21,Chapel Hill Public Library,outside,35.932522,-79.035728,3870
5000,2019/02/11 04:04:17+00,13.17,13.35,14.38,15.54,12.18,11.26,13.35,50,45,1015.8,Chapel Hill Public Library,outside,35.932522,-79.035728,7470
5001,2019/04/12 07:04:43+00,8.02,7.71,6.78,5.9,5.34,8.58,10.87,70,57,1006.06,Chapel Hill Public Library,outside,35.932522,-79.035728,6670
5002,2019/04/12 08:04:15+00,8.37,8.12,7.72,6.9,5.6,8.57,10.86,70,58,1005.97,Chapel Hill Public Library,outside,35.932522,-79.035728,1070
5003,2019/04/12 09:04:15+00,8.56,8.52,8.27,7.67,5.91,8.56,10.85,69,59,1005.79,Chapel Hill Public Library,outside,35.932522,-79.035728,4670
5004,2019/04/12 10:04:06+00,8.94,9.28,8.94,8.4,6.26,8.57,10.85,71,59,1005.79,Chapel Hill Public Library,outside,35.932522,-79.035728,8260
5005,2019/04/12 11:05:04+00,8.3,9.83,9.55,9.02,6.59,8.6,10.84,69,64,1006.01,Chapel Hill Public Library,outside,35.932522,-79.035728,190
5006,2019/04/12 12:04:37+00,8.38,8.27,8.7,8.74,6.78,8.6,10.83,69,70,1006.33,Chapel Hill Public Library,outside,35.932522,-79.035728,1230
5007,2019/04/12 13:03:01+00,8.37,8.24,8.49,8.61,6.85,8.6,10.83,70,69,1006.77,Chapel Hill Public Library,outside,35.932522,-79.035728,1560
5008,2019/04/12 14:04:12+00,5.52,6.11,7.11,7.72,6.87,8.55,10.81,71,70,1007.17,Chapel Hill Public Library,outside,35.932522,-79.035728,2990
5009,2019/04/12 15:04:52+00,8.31,7.67,7.09,7.3,6.86,8.5,10.79,72,70,1007.13,Chapel Hill Public Library,outside,35.932522,-79.035728,1630
5010,2019/04/12 16:04:12+00,7.98,9.05,9.11,8.62,7.21,8.54,10.79,74,69,1007,Chapel Hill Public Library,outside,35.932522,-79.035728,5190
5011,2019/04/12 17:04:12+00,4.91,5.6,6.37,7.05,7.04,8.45,10.77,76,67,1006.45,Chapel Hill Public Library,outside,35.932522,-79.035728,8790
5012,2019/04/12 18:01:15+00,6.09,5.35,5.72,6.35,6.89,8.38,10.75,78,66,1005.56,Chapel Hill Public Library,outside,35.932522,-79.035728,510
5013,2019/04/12 19:04:54+00,7.79,6.89,6.31,6.45,6.87,8.35,10.74,75,68,1004.82,Chapel Hill Public Library,outside,35.932522,-79.035728,2280
5014,2019/04/12 20:04:24+00,6.46,6.77,6.35,6.34,6.79,8.28,10.72,75,67,1004.54,Chapel Hill Public Library,outside,35.932522,-79.035728,5830
5015,2019/04/12 21:04:36+00,6.32,6.47,6.61,6.56,6.79,8.24,10.7,75,70,1004.61,Chapel Hill Public Library,outside,35.932522,-79.035728,540
5016,2019/04/12 22:03:52+00,5.45,7.11,6.87,6.72,6.8,8.22,10.69,74,72,1005.3,Chapel Hill Public Library,outside,35.932522,-79.035728,590
5017,2019/04/12 23:02:38+00,1.77,3.44,5.3,5.9,6.66,8.17,10.68,73,75,1005.79,Chapel Hill Public Library,outside,35.932522,-79.035728,490
5018,2019/04/13 00:03:51+00,2.94,2.22,3.76,4.86,6.43,8.09,10.67,73,74,1005.5,Chapel Hill Public Library,outside,35.932522,-79.035728,4160
5019,2019/04/13 01:04:19+00,3.57,2.69,3.12,4.08,6.16,7.99,10.65,74,71,1005.8,Chapel Hill Public Library,outside,35.932522,-79.035728,2850
5020,2019/04/13 02:04:30+00,7.37,6.91,5.58,5.1,6.12,7.92,10.63,72,70,1006.42,Chapel Hill Public Library,outside,35.932522,-79.035728,1550
5021,2019/04/13 03:04:50+00,8.04,8.57,7.75,6.69,6.36,7.94,10.62,73,71,1006.52,Chapel Hill Public Library,outside,35.932522,-79.035728,5170
5022,2019/04/13 04:04:50+00,7.89,8.19,8.05,7.44,6.56,7.95,10.61,73,70,1006.31,Chapel Hill Public Library,outside,35.932522,-79.035728,8770
5023,2019/04/13 05:04:00+00,10.13,9.11,8.68,8.08,6.77,7.97,10.6,73,71,1005.72,Chapel Hill Public Library,outside,35.932522,-79.035728,12320
5024,2019/04/13 06:04:21+00,10.47,10.51,10.07,9.28,7.15,8.04,10.6,73,72,1005.34,Chapel Hill Public Library,outside,35.932522,-79.035728,15940
5025,2019/04/13 07:04:19+00,10.98,11.67,11.32,10.51,7.66,8.15,10.61,74,72,1005.18,Chapel Hill Public Library,outside,35.932522,-79.035728,1150
5026,2019/04/04 20:04:38+00,12.54,12.87,12.93,13.35,13.08,11.69,10.5,86,19,1012.27,Chapel Hill Public Library,outside,35.932522,-79.035728,6120
5027,2019/03/20 09:04:09+00,8.52,8.54,8.65,8.74,8.66,8.52,10.4,44,46,1013.38,Chapel Hill Public Library,outside,35.932522,-79.035728,26991
5028,2019/04/01 02:04:26+00,1.35,1.17,1.03,0.92,5.86,12.57,10.83,56,29,1006.34,Chapel Hill Public Library,outside,35.932522,-79.035728,1870
5029,2019/03/24 12:57:31+00,7.22,5.1,4.45,4.2,3.51,4.89,9.06,54,41,1013.98,Chapel Hill Public Library,outside,35.932522,-79.035728,3630
5030,2019/04/13 08:05:01+00,11.28,11.08,11.22,10.79,7.96,8.21,10.61,75,71,1005.12,Chapel Hill Public Library,outside,35.932522,-79.035728,1870
5031,2019/04/13 09:04:21+00,12.77,11.74,11.44,11.13,8.32,8.3,10.61,74,71,1004.96,Chapel Hill Public Library,outside,35.932522,-79.035728,5430
5032,2019/04/13 10:04:44+00,10.2,10.74,11.4,11.32,8.68,8.4,10.62,73,74,1005.57,Chapel Hill Public Library,outside,35.932522,-79.035728,2240
5033,2019/04/13 11:04:31+00,6.71,5.67,7.2,8.64,8.38,8.33,10.6,73,72,1006.16,Chapel Hill Public Library,outside,35.932522,-79.035728,5830
5034,2019/04/13 12:04:31+00,5.87,5.29,5.73,6.98,8.05,8.24,10.58,74,69,1006.3,Chapel Hill Public Library,outside,35.932522,-79.035728,9430
5035,2019/04/13 12:59:14+00,8.65,7.93,7.07,7.21,7.99,8.22,10.57,73,68,1004.48,Chapel Hill Public Library,outside,35.932522,-79.035728,12710
5036,2019/04/13 14:02:47+00,13.05,12.57,10.5,9.24,8.32,8.3,10.57,74,68,1005.81,Chapel Hill Public Library,outside,35.932522,-79.035728,3160
5037,2019/04/13 14:55:33+00,13.78,12.69,10.61,9.32,8.33,8.3,10.57,75,69,1006.37,Chapel Hill Public Library,outside,35.932522,-79.035728,430
5038,2019/04/13 16:04:29+00,8,12.53,11.22,9.84,8.45,8.33,10.57,73,73,1006.95,Chapel Hill Public Library,outside,35.932522,-79.035728,34
5039,2019/04/13 16:13:12+00,6,10.36,10.59,9.61,8.43,8.33,10.57,73,73,1007.06,Chapel Hill Public Library,outside,35.932522,-79.035728,460
5040,2019/04/13 18:03:37+00,8.64,9.77,10.34,9.55,8.43,8.33,10.57,72,70,1006.88,Chapel Hill Public Library,outside,35.932522,-79.035728,600
5041,2019/04/13 19:04:52+00,3.98,8.11,9.67,9.26,8.39,8.32,10.57,74,68,1006.4,Chapel Hill Public Library,outside,35.932522,-79.035728,850
5042,2019/04/13 20:02:27+00,4.27,5.45,8,8.42,8.27,8.29,10.56,76,68,1005.56,Chapel Hill Public Library,outside,35.932522,-79.035728,750
5043,2019/04/13 21:01:39+00,6.09,5.41,7.58,8.17,8.23,8.28,10.56,77,64,1004.96,Chapel Hill Public Library,outside,35.932522,-79.035728,1790
5044,2019/04/13 22:03:23+00,9.09,7.49,7.48,7.89,8.17,8.26,10.55,74,66,1004.82,Chapel Hill Public Library,outside,35.932522,-79.035728,5500
5045,2019/04/13 23:04:43+00,12.89,13.04,11.43,10.24,8.63,8.38,10.56,75,67,1004.23,Chapel Hill Public Library,outside,35.932522,-79.035728,9180
5046,2019/04/14 00:04:15+00,13.49,13.5,12.65,11.51,9.04,8.49,10.57,74,69,1004.35,Chapel Hill Public Library,outside,35.932522,-79.035728,1470
5047,2019/04/14 01:04:16+00,15.04,14.16,13.68,12.73,9.56,8.64,10.58,74,68,1004.05,Chapel Hill Public Library,outside,35.932522,-79.035728,5070
5048,2019/04/14 02:04:54+00,15.24,14.62,14.33,13.66,10.14,8.82,10.6,74,69,1004.72,Chapel Hill Public Library,outside,35.932522,-79.035728,1950
5049,2019/04/14 03:04:54+00,17.41,17.77,16.48,15.3,10.83,9.03,10.62,74,69,1004.05,Chapel Hill Public Library,outside,35.932522,-79.035728,5550
5050,2019/04/14 04:04:39+00,23.48,20.94,19.46,17.74,11.78,9.33,10.66,74,70,1003.49,Chapel Hill Public Library,outside,35.932522,-79.035728,2430
5051,2019/04/14 05:04:12+00,24.53,23.42,21.98,20.07,12.83,9.66,10.7,74,71,1002.63,Chapel Hill Public Library,outside,35.932522,-79.035728,1310
5052,2019/04/14 05:59:32+00,24.06,21.89,22.1,21.07,13.74,9.98,10.74,73,70,1002.23,Chapel Hill Public Library,outside,35.932522,-79.035728,1070
5053,2019/04/14 07:04:53+00,21.09,21.47,21.41,21.08,14.47,10.26,10.78,75,69,1001.25,Chapel Hill Public Library,outside,35.932522,-79.035728,4990
5054,2019/04/14 08:04:59+00,20.59,20.22,20.66,20.76,15.02,10.51,10.81,74,72,1001.32,Chapel Hill Public Library,outside,35.932522,-79.035728,8590
5055,2019/04/14 09:03:33+00,12.67,13.84,16.29,18.02,15.06,10.64,10.83,74,72,1001.3,Chapel Hill Public Library,outside,35.932522,-79.035728,12110
5056,2019/04/14 10:02:19+00,14.89,15.28,15.16,16.39,14.99,10.73,10.84,74,73,1001.06,Chapel Hill Public Library,outside,35.932522,-79.035728,15630
5057,2019/04/14 11:04:13+00,12.51,12.6,13.76,15.03,14.85,10.8,10.85,74,72,1001.07,Chapel Hill Public Library,outside,35.932522,-79.035728,750
5058,2019/04/14 12:04:37+00,11.36,10.67,11.61,13.07,14.46,10.8,10.85,74,73,1000.97,Chapel Hill Public Library,outside,35.932522,-79.035728,1710
5059,2019/04/14 13:04:37+00,10.11,10.29,10.63,11.72,14.03,10.79,10.85,75,72,999.96,Chapel Hill Public Library,outside,35.932522,-79.035728,5310
5060,2019/04/14 14:04:37+00,8.81,8.98,9.53,10.54,13.56,10.75,10.85,77,69,999.29,Chapel Hill Public Library,outside,35.932522,-79.035728,8910
5061,2019/04/14 15:03:20+00,8.24,8.6,9.06,9.9,13.22,10.72,10.84,81,62,998.85,Chapel Hill Public Library,outside,35.932522,-79.035728,12433
5062,2019/04/14 15:57:55+00,6.63,8.16,8.82,9.7,13.13,10.7,10.84,86,53,998.01,Chapel Hill Public Library,outside,35.932522,-79.035728,270
5063,2019/04/14 16:23:50+00,7.2,7.62,8.51,9.47,13.05,10.69,10.84,84,53,997.8,Chapel Hill Public Library,outside,35.932522,-79.035728,1820
5064,2019/04/24 11:03:51+00,20.65,20.39,20.22,20.01,14.52,8.19,8.77,68,61,1000.01,Chapel Hill Public Library,outside,35.932522,-79.035728,2030
5065,2019/04/14 18:02:59+00,6.77,7.12,8.12,9.15,12.92,10.67,10.83,87,49,996,Chapel Hill Public Library,outside,35.932522,-79.035728,890
5066,2019/04/14 19:00:12+00,6.83,6.92,7.44,8.42,12.55,10.61,10.83,84,54,994.84,Chapel Hill Public Library,outside,35.932522,-79.035728,4290
5067,2019/04/14 20:03:24+00,7.15,6.72,7.03,7.89,12.2,10.55,10.82,80,64,994.15,Chapel Hill Public Library,outside,35.932522,-79.035728,1590
5068,2019/04/14 21:03:51+00,7.28,7.15,7.16,7.74,11.97,10.51,10.81,80,63,992.94,Chapel Hill Public Library,outside,35.932522,-79.035728,1610
5069,2019/04/14 22:04:09+00,7.51,7.16,7.11,7.47,11.58,10.44,10.8,80,61,992.53,Chapel Hill Public Library,outside,35.932522,-79.035728,1254
5070,2019/04/14 23:04:25+00,7.58,7.86,7.57,7.59,11.22,10.38,10.79,80,63,991.67,Chapel Hill Public Library,outside,35.932522,-79.035728,1470
5071,2019/04/15 00:04:25+00,9.69,9.69,9.08,8.55,10.99,10.34,10.78,79,65,990.41,Chapel Hill Public Library,outside,35.932522,-79.035728,5070
5072,2019/04/15 01:04:25+00,13,12.06,11.08,10.11,11.04,10.37,10.78,78,65,990.11,Chapel Hill Public Library,outside,35.932522,-79.035728,8670
5073,2019/04/15 02:04:25+00,14.33,13.96,13.07,11.89,11.32,10.46,10.8,78,65,989.69,Chapel Hill Public Library,outside,35.932522,-79.035728,12270
5074,2019/04/15 03:04:26+00,16.53,15.38,14.61,13.51,11.73,10.6,10.81,78,65,988.85,Chapel Hill Public Library,outside,35.932522,-79.035728,15870
5075,2019/04/15 04:05:16+00,16.83,16.21,15.7,14.8,12.22,10.76,10.84,77,72,987.83,Chapel Hill Public Library,outside,35.932522,-79.035728,19520
